rating,date,content,content_preprocess,content_len,content_word_count,year,month,weekday,sentiment,bow_가다,bow_가볍다,bow_감동,bow_기대,bow_꾸다,bow_내용,bow_동화,bow_따뜻하다,bow_마음,bow_받다,bow_백화점,bow_베스트셀러,bow_상상력,bow_생각,bow_선물,bow_소설,bow_소재,bow_시간,bow_신선하다,bow_아이,bow_이야기,bow_읽히다,bow_자다,bow_재미,bow_재미있다,bow_재밌다,bow_좋다,bow_주문,bow_추천,bow_흥미롭다
5.0,2021-06-01,심신이 지친 요즘 책 한권이 제인생의 터닝포린트가 되었어요~^^,심신 지치다 요즘 권 인생 터닝 포린트 되어다,35,8,2021,6,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-06-01,너무재밌게잘읽었습니다!!,재밌다,13,1,2021,6,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-05-31,생각지도 못한 백화점 이네요,생각 지도 못 백화점,15,4,2021,5,0,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-05-30,베스트셀러라길래 궁금해서^^,베스트셀러 길 궁금하다,15,2,2021,5,6,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-05-30,남녀노소 누구나 다  재밌게 볼 수 있는 책입니다 올해가 가기전 맘껏  꿈꿔 보세요,남녀 노소 누구 재밌다 볼 올해 가다 맘껏 꿈꾸다,46,13,2021,5,6,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-05-29,소재가 독특해서 마음에 들었어요,소재 독특하다 마음,17,4,2021,5,5,positive,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-05-28,베스트셀러 이유가 있네요,베스트셀러 이유,13,3,2021,5,4,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-05-27,"평소에 꿈에 대한 상상을 많이 하고 있는데, 설정이 매우 흥미로워 구입하게 되었습니다.",평소 꿈 대한 상상 설정 매우 흥미롭다 구입 되어다,48,12,2021,5,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.0,2021-05-26,왜 인기가 많은지 알겠어요!!소장각!,왜 인기 많다 알다 장각,20,4,2021,5,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-05-24,부담되지않고 잘읽힌책이에요 비슷한류책을더읽고싶어서찾아봐야겠어요,부담 읽히다 비슷하다 류책 찾아보다,34,3,2021,5,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,2021-05-24,읽는 내내 기분좋은~ 고교생 아이에게도 추천한 소설입니다~,내내 기분 좋다 고교생 아이 추천 소설,32,7,2021,5,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5.0,2021-05-22,"마음이 몽글몽글, 나도 꿈을 살 수 있다면 좋겠다.",마음 나다 꿈 살 좋다,28,8,2021,5,5,positive,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-05-21,마음이 따듯해지는 책이었습니다.,마음 따다 해지,17,3,2021,5,4,positive,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-05-17,감동과 재미를 모두 잡은 작품이에요 읽으면서 행복했습니다,감동 재미 모두 잡다 작품 행복하다,31,7,2021,5,0,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.0,2021-05-16,오늘 밤 꿈을 기대하며 잠자리에 드는것조차 설레게 만드는 책...꿈! 새로운 세계로의 여행,오늘 밤 꿈 기대하다 잠자리 설레다 만들다 꿈 새롭다 계로 여행,50,12,2021,5,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-05-15,몇번을 다시 읽었는지...제가 읽다 우니 우리집 12살이 그 파트를 읽고 우네요.,몇번 다시 제 울다 우리 집 12 살이 파트 요,45,11,2021,5,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-04-20,좋습니다 너무 좋아요,좋다 좋다,11,3,2021,4,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5.0,2021-04-20,좋아요!,좋다,4,1,2021,4,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2021-04-19,재밌어요,재밌다,4,1,2021,4,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-04-18,재미있게 잘 봤어요. 어른도 학생도 재미있게 볼 수 있는 책이에요.,재미있다 자다 어른 학생 재미있다 볼,37,10,2021,4,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
5.0,2021-04-18,기대하던 책입니다.,기대하다,10,2,2021,4,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-04-15,재미있고 흥미롭게 읽었어요,재미있다 흥미롭다,14,3,2021,4,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5.0,2021-04-13,만족합니다,만족하다,5,1,2021,4,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-04-12,매일밤 잠들기가 설레일듯합니다.. 너무 잼있게 읽었어요^^,일밤 잠들다 기 설레다 재다,32,6,2021,4,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-04-10,재미있었어요,재미있다,6,1,2021,4,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-04-10,재밌어요!!!,재밌다,7,1,2021,4,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-04-10,책이 흥미진진하고 재밌어요! 왜 베스트셀러인지 알겠네요,흥미진진 재밌다 왜 베스트셀러 알다,30,6,2021,4,5,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2021-04-09,재밌게 잘 읽었습니다  꿈,재밌다 자다 꿈,14,4,2021,4,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5.0,2021-04-09,판타지이면서 현실적인 교훈이 많은 책이네요,판타지 면서 현실 교훈 많다 요,23,5,2021,4,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-04-08,추리소설만 읽다가 계속 눈에 띄어서 구매해봤는데요 정말 잘 샀다는 생각이들었어요 강추합니다,추리소설 계속 눈 띄다 해봤다 자다 사다 생각 강 추하다,50,11,2021,4,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-04-07,생각을 많이 했어요,생각,10,3,2021,4,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-04-07,모처럼 나온 어른 동화 같아서 색다르다,모처럼 어른 동화 색다르다,21,6,2021,4,2,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-04-07,책읽다가 운적은 없었는데 재밌으면서 감동적입니다~ 추천합니다.,운 재밌다 감동 추천,34,6,2021,4,2,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.0,2021-04-06,아이가 세번째 읽고 있습니다.~^^,아이 세번,19,4,2021,4,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,2021-04-06,아이와 읽으려고 샀어요,아이 사다,12,3,2021,4,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,2021-03-19,장면이 머릿속에 그려지고 따뜻한느낌의 책. 읽고난뒤론 잘때마다 생각남,장면 머릿속 그려지다 따뜻하다 뒤론 자다 때 생각나다,38,8,2021,3,4,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-03-10,너무 재미있어요,재미있다,8,2,2021,3,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-01-27,너무 매력적인 책. 현실반영과 동시에 꿈 속 백화점이라는 신선한 세계관!,매력 현실 반영 동시 꿈 속 백화점 신선하다 세계관,40,10,2021,1,2,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-01-27,잘봤습니다.,,6,1,2021,1,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-01-27,"자기전에 읽기 좋은책, 오랜만에 책을 읽는데도 술술 읽혀요 종이가 독특해서 촉감이 좋아요",자다 좋다 만 술술 읽히다 종이 독특하다 촉감 좋다,49,12,2021,1,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0
5.0,2021-01-26,잘 봤습니다,자다,6,2,2021,1,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-01-26,잘봤습니다,,5,1,2021,1,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-01-26,잘 봤어요,자다,5,2,2021,1,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.0,2021-01-26,작가의 상상력이 대박이네요 너무 재미있게 읽었어요~~ 강추합니다!!,작가 상상력 대박 요 재미있다 강 추하다,37,7,2021,1,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2021-01-26,가볍게 읽기 괜찮았습니다,가볍다 괜찮다,13,3,2021,1,1,positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-01-22,잘읽었습니다,,6,1,2021,1,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-01-16,정말 대만족해요,대다 만족하다,8,2,2021,1,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-01-12,애니메이션으로 만들어도 재미있을 것 같다. 후속작도 나오면좋겠다.,애니메이션 만들다 재미있다 후속작 좋다,36,7,2021,1,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.0,2021-01-09,가독성이 좋은 책이라 잘 읽힙니다,가독성 좋다 자다 읽히다,18,5,2021,1,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5.0,2021-01-07,아이가 순식간에 읽어치우네요 재미나서 친구한테도 추천하고요,아이 순식간 재미나 친구 도 추천,32,6,2021,1,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5.0,2020-12-30,후기가 좋아 구매했는데 기대됩니다,후기 좋다 기대,18,4,2020,12,2,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2020-12-29,꿈이라는걸 다시 생각하게 해보는?,꿈 는걸 다시 생각 해보다,18,4,2020,12,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-12-27,힐링책이였어요,힐링,7,1,2020,12,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-12-26,재밌어요~,재밌다,5,1,2020,12,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.0,2021-08-26,잔잔한 꿈을 꾸는 듯한 귀여운 소설입니다,잔잔하다 꿈 꾸다 듯 귀엽다 소설,22,6,2021,8,3,positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-05-09,어른들을 위한 동화 재밌다,어른 위 동화 재밌다,14,4,2021,5,6,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.0,2021-04-26,잠든 시간을 들여다본 기발한 이야기,잠들다 시간 들여다보다 기발하다 이야기,19,5,2021,4,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.0,2021-04-25,잠자기 전에 읽으면 기분좋게 잠들수 있어요,잠자다 전 기분 좋다 잠들다,23,6,2021,4,6,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2021-04-23,우리가 마주한 현실과 꿈이라는 소재가 만나니 재미있네요...,우리 마주 현실 꿈 소재 만나다 재미있다,33,7,2021,4,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,2021-07-27,재밌다는 평을 너무 많이 보고 사서 그런지 저는 생각보다 별로였어요..읽다 덮어서 완독못함,재밌다 평 보고 사서 그렇다 생각 별로 덮어서 완독,50,12,2021,7,1,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,2021-06-07,기발한 상상력!,기발하다 상상력,8,2,2021,6,0,neutral,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2021-05-04,좋아요.,좋다,4,1,2021,5,1,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2021-04-24,엄청 재밌는 건 아니지만 킬링타임용으로 추천,재밌다 건 킬링타임 용 추천,24,6,2021,4,5,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3.0,2021-03-17,전 별로......,전 별로,10,2,2021,3,2,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2021-02-05,엄청난 기대를해서인지 기대만큼은 아니다 재미없는건 아니지만,엄청나다 기대 기대 재미없다,32,6,2021,2,4,neutral,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2021-02-04,그다지 재미있거나 흥미롭진 않았어요,그다지 재미있다 흥미롭다,19,4,2021,2,3,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3.0,2020-12-01,소재는 기발했으나 그렇게 재미는 없었어요,소재 기발하다 재미,22,5,2020,12,1,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,2020-11-29,소재는 좋지만 생각보다 흥미로운 내용은 아니에요,소재 좋다 생각 흥미롭다 내용,26,6,2020,11,6,neutral,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2020-11-24,저에게는 큰 재미는 없었습니다,크다 재미,16,4,2020,11,1,neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,2020-11-18,초반엔 내용에 대한 호기심에 좀 읽히는데 중반 넘어가니 책장이 안넘어가네요.,초반 내용 대한 호기심 좀 읽히다 중반 넘어가다 책장 넘어가다,42,10,2020,11,2,neutral,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,2021-10-22,그냥 그랬어요,그냥 그렇다,7,2,2021,10,4,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2021-03-16,소재는 참신하나...뭔가 용두사미 느낌...,소재 참신하다 뭔가 용두사미,24,4,2021,3,1,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2021-08-12,책은 완독하지 않아도 된다는 걸 깨우쳐줌에 감사함. 펼쳐보지도 않은 2편 환불 안되나요?ㅠ,완독 걸 깨우치다 줌 감사하다 펼치다 보지 2 편 환불 안되다,50,12,2021,8,3,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-10-28,그다지....,그다지,7,1,2021,10,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2021-06-11,남편이 읽고 싶어해서 주문. 왜 베스트셀러인지는 궁금하다. 근데 사고나니 리커버 ㅜ,남편 주문 왜 베스트셀러 궁금하다 사다 리 커버,46,11,2021,6,4,positive,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.0,2020-12-24,재밋습니다.순식간에읽어내려감,재밋습니 순식간 내려가다,15,1,2020,12,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-12-24,어른이읽어도재밌어요~,어른 재밌다,11,1,2020,12,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2020-12-22,재밌게 잘 봤습니다.,재밌다 자다,11,3,2020,12,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5.0,2020-12-18,초등아이도 즐겁게 읽을 수 있는 책이에요^^,초등 아이 즐겁다,24,6,2020,12,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.0,2020-12-15,동화같은 따뜻한 판타지 좋아하는데 딱 제가 원하던 소설이고 이야기도 재밌었어요 ㅠㅠ,동화 따뜻하다 판타지 좋아하다 제 원하다 소설 이야기 재밌다,46,11,2020,12,1,positive,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5.0,2020-12-10,단순한 판타지 소설이라 생각했으나 심신에 위안을 주는 따뜻한 책,단순하다 판타지 소설 생각 심신 위안 주다 따뜻하다,35,9,2020,12,3,positive,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-12-05,간만에 마음 따뜻해지는 책을 읽었어요,간만 마음 따뜻하다,20,5,2020,12,5,positive,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-12-04,너무 무겁지 않아서 좋아요~,무겁다 좋다,15,4,2020,12,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2020-12-03,현실로 존재했으면..,현실 존재,11,2,2020,12,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-11-30,꼭 보세요 재밌습니다ㅠㅠ,꼭 재밌다,13,3,2020,11,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.0,2020-11-29,조금 어린 내용이지만 재미있네요,조금 어리다 내용 재미있다,17,4,2020,11,6,positive,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2020-11-19,어른들을 위한 동화. 이마를 탁 치게 되는 상상력에 웃음이 절로 나온다,어른 위 동화 이마 탁 치 상상력 웃음 절로,39,11,2020,11,3,positive,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-11-12,진짜 한장한장이 너무 아까워서 빨리 읽기 싫은 책,진짜 한장 한장 아깝다 싫다,27,8,2020,11,3,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-10-29,참신합니다  꿈을 이렇게 해석할 수 있다니 감동입니다,참신하다 꿈 해석 감동,29,7,2020,10,3,positive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-10-28,함께 읽으면 좋은 책,좋다,11,4,2020,10,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2020-10-24,아들이 잼있어 보인다고해서 구매해요 재미있겠죠~~,아들 재다 보이다 재미있다,27,5,2020,10,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2020-10-15,꿈을 소재로 한 책이라기에 호기심에 구입했는데 기대 이상으로 재미있게 읽고 있어요.,꿈 소재 이르다 호기심 구입 기대 이상 재미있다,46,11,2020,10,3,positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,2020-10-12,Good!!!,,7,1,2020,10,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2020-09-19,평점이 좋아서 너무 기대되요,평점 좋다 기대다 요,15,4,2020,9,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2020-09-01,재밌어요!,재밌다,5,1,2020,9,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.0,2022-01-21,발상이 정말 신선하다. 읽고 있으면 몽글몽글한 사랑스러운 느낌이 가득하다.^^,발상 신선하다 몽글몽글하다 사랑스럽다 가득하다,43,9,2022,1,4,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-09-27,읽기전인데 리뷰보고 놀랐네요 1은 읽을만하다고 친구에게 소개받았는데... 읽어봐야지요,리뷰 보고 놀라다 1 은 친구 소개 받다,47,8,2021,9,0,positive,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-09-08,초중고대를 아우르는 소설. 카르페디엠이 생각난다,초 중고 아우르다 소설 카르페디엠 생각나다,26,5,2021,9,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-08-16,"좀 유치한가 싶었지만, 몇몇 에피소드는 눈물이 ㅜ 다 읽기도 전에 이미 2권 구매함..",좀 유치하다 몇몇 에피소드 눈물 전 2 권 함,48,13,2021,8,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-07-07,잘받았습니다감사합니다,받다 감사하다,11,1,2021,7,2,positive,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-07-07,아직 읽지 못했어요. 제목의 호기심? 재미 있을듯해서 그만ㅋㅋ,제목 호기심 재미,34,8,2021,7,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.0,2021-06-24,내용이 재미있어 금방 다 읽었어요~,내용 재미있다 금방,19,5,2021,6,3,positive,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.0,2021-06-07,꿈은 쓸모없는 거라 생각했던 내 생각을 완전히 바꾸어준 신선한 변화를 준 책!,꿈 쓸모없다 거 생각 내 생각 완전하다 바꾸다 준 신선하다 변화 준,43,12,2021,6,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-05-27,어른들을 위한 동화,어른 위 동화,10,3,2021,5,3,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2021-05-25,큰딸아이가 재미있다고 하네요,큰딸 아이 재미있다,15,3,2021,5,1,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4.0,2021-05-24,평온해지는 이야기  재미있게 읽었어요.,평온하다 이야기 재미있다,21,4,2021,5,0,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4.0,2021-04-17,잘 봤네요,자다,5,2,2021,4,5,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,2021-04-14,무난하게 잘 봤습니다,무난 자다,11,3,2021,4,2,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
